0.00000000e+000	6.15437449e-001	
2.00133422e-001	6.15438440e-001
4.00266845e-001	6.15439458e-001
6.00400267e-001	6.15440476e-001
8.00533689e-001	6.15441494e-001
1.00066711e+000	6.15442511e-001
1.20080053e+000	6.15443529e-001
1.40093396e+000	6.15444547e-001
1.60106738e+000	6.15445564e-001
1.80120080e+000	6.15446582e-001
2.00133422e+000	6.15447600e-001
2.20146765e+000	6.15448617e-001
2.40160107e+000	6.15449635e-001
2.60173449e+000	6.15450653e-001
2.80186791e+000	6.15451671e-001
3.00200133e+000	6.15452688e-001
3.20213476e+000	6.15453706e-001
3.40226818e+000	6.15454724e-001
3.60240160e+000	6.15455741e-001
3.80253502e+000	6.15456759e-001
4.00266845e+000	6.15457777e-001
4.20280187e+000	6.15458795e-001
4.40293529e+000	6.15459812e-001
4.60306871e+000	6.15460830e-001
4.80320213e+000	6.15461848e-001
5.00333556e+000	6.15462865e-001
5.20346898e+000	6.15463883e-001
5.40360240e+000	6.15464901e-001
5.60373582e+000	6.15465919e-001
5.80386925e+000	6.15466936e-001
6.00400267e+000	6.15467954e-001
6.20413609e+000	6.15468972e-001
6.40426951e+000	6.15469989e-001
6.60440294e+000	6.15471007e-001
6.80453636e+000	6.15472025e-001
7.00466978e+000	6.15473042e-001
7.20480320e+000	6.15474060e-001
7.40493662e+000	6.15475078e-001
7.60507005e+000	6.15476096e-001
7.80520347e+000	6.15477113e-001
8.00533689e+000	6.15478131e-001
8.20547031e+000	6.15479149e-001
8.40560374e+000	6.15480166e-001
8.60573716e+000	6.15481184e-001
8.80587058e+000	6.15482202e-001
9.00600400e+000	6.15483220e-001
9.20613742e+000	6.15484237e-001
9.40627085e+000	6.15485255e-001
9.60640427e+000	6.15486273e-001
9.80653769e+000	6.15487290e-001
1.00066711e+001	6.15488308e-001
1.02068045e+001	6.15489326e-001
1.04069380e+001	6.15490344e-001
1.06070714e+001	6.15491361e-001
1.08072048e+001	6.15492379e-001
1.10073382e+001	6.15493397e-001
1.12074716e+001	6.15494414e-001
1.14076051e+001	6.15495432e-001
1.16077385e+001	6.15496450e-001
1.18078719e+001	6.15497467e-001
1.20080053e+001	6.15498485e-001
1.22081388e+001	6.15499503e-001
1.24082722e+001	6.15500521e-001
1.26084056e+001	6.15501538e-001
1.28085390e+001	6.15502556e-001
1.30086724e+001	6.15503574e-001
1.32088059e+001	6.15504591e-001
1.34089393e+001	6.15505609e-001
1.36090727e+001	6.15506627e-001
1.38092061e+001	6.15507645e-001
1.40093396e+001	6.15508662e-001
1.42094730e+001	6.15511805e-001
1.44096064e+001	6.15515519e-001
1.46097398e+001	6.15519233e-001
1.48098732e+001	6.15522946e-001
1.50100067e+001	6.15526660e-001
1.52101401e+001	6.15530374e-001
1.54102735e+001	6.15534087e-001
1.56104069e+001	6.15537801e-001
1.58105404e+001	6.15541515e-001
1.60106738e+001	6.15545229e-001
1.62108072e+001	6.15548942e-001
1.64109406e+001	6.15552656e-001
1.66110740e+001	6.15556370e-001
1.68112075e+001	6.15560083e-001
1.70113409e+001	6.15563797e-001
1.72114743e+001	6.15567511e-001
1.74116077e+001	6.15571224e-001
1.76117412e+001	6.15574938e-001
1.78118746e+001	6.15578652e-001
1.80120080e+001	6.15582366e-001
1.82121414e+001	6.15586079e-001
1.84122748e+001	6.15589793e-001
1.86124083e+001	6.15593507e-001
1.88125417e+001	6.15597220e-001
1.90126751e+001	6.15600934e-001
1.92128085e+001	6.15604648e-001
1.94129420e+001	6.15608362e-001
1.96130754e+001	6.15612075e-001
1.98132088e+001	6.15615789e-001
2.00133422e+001	6.15619503e-001
2.02134757e+001	6.15623216e-001
2.04136091e+001	6.15626930e-001
2.06137425e+001	6.15630644e-001
2.08138759e+001	6.15634357e-001
2.10140093e+001	6.15638071e-001
2.12141428e+001	6.15641785e-001
2.14142762e+001	6.15645499e-001
2.16144096e+001	6.15649212e-001
2.18145430e+001	6.15652926e-001
2.20146765e+001	6.15656640e-001
2.22148099e+001	6.15660353e-001
2.24149433e+001	6.15664067e-001
2.26150767e+001	6.15667781e-001
2.28152101e+001	6.15671494e-001
2.30153436e+001	6.15675208e-001
2.32154770e+001	6.15678922e-001
2.34156104e+001	6.15682636e-001
2.36157438e+001	6.15686349e-001
2.38158773e+001	6.15690063e-001
2.40160107e+001	6.15693777e-001
2.42161441e+001	6.15697490e-001
2.44162775e+001	6.15701204e-001
2.46164109e+001	6.15704918e-001
2.48165444e+001	6.15708632e-001
2.50166778e+001	6.15712345e-001
2.52168112e+001	6.15716059e-001
2.54169446e+001	6.15719773e-001
2.56170781e+001	6.15723486e-001
2.58172115e+001	6.15727200e-001
2.60173449e+001	6.15730914e-001
2.62174783e+001	6.15734627e-001
2.64176117e+001	6.15738341e-001
2.66177452e+001	6.15742055e-001
2.68178786e+001	6.15745769e-001
2.70180120e+001	6.15749482e-001
2.72181454e+001	6.15753196e-001
2.74182789e+001	6.15756910e-001
2.76184123e+001	6.15760623e-001
2.78185457e+001	6.15764337e-001
2.80186791e+001	6.15768051e-001
2.82188125e+001	6.15772774e-001
2.84189460e+001	6.15778252e-001
2.86190794e+001	6.15783730e-001
2.88192128e+001	6.15789209e-001
2.90193462e+001	6.15794687e-001
2.92194797e+001	6.15800165e-001
2.94196131e+001	6.15805644e-001
2.96197465e+001	6.15811122e-001
2.98198799e+001	6.15816600e-001
3.00200133e+001	6.15822079e-001
3.02201468e+001	6.15827557e-001
3.04202802e+001	6.15833035e-001
3.06204136e+001	6.15838514e-001
3.08205470e+001	6.15843992e-001
