0.00000000e+000	6.18539257e-002	
3.33555704e-001	6.27390687e-002
6.67111408e-001	6.36242117e-002
1.00066711e+000	6.45093547e-002
1.33422282e+000	6.53944976e-002
1.66777852e+000	6.62796406e-002
2.00133422e+000	6.71647836e-002
2.33488993e+000	6.80499266e-002
2.66844563e+000	6.89350696e-002
3.00200133e+000	6.98202125e-002
3.33555704e+000	7.07053555e-002
3.66911274e+000	7.15904985e-002
4.00266845e+000	7.24756415e-002
4.33622415e+000	7.33607845e-002
4.66977985e+000	7.42459275e-002
5.00333556e+000	7.51350409e-002
5.33689126e+000	7.64992409e-002
5.67044696e+000	7.78634409e-002
6.00400267e+000	7.92276409e-002
6.33755837e+000	8.05918409e-002
6.67111408e+000	8.19560409e-002
7.00466978e+000	8.33202409e-002
7.33822548e+000	8.46844409e-002
7.67178119e+000	8.60486409e-002
8.00533689e+000	8.74128409e-002
8.33889260e+000	8.87770409e-002
8.67244830e+000	9.01412409e-002
9.00600400e+000	9.15054408e-002
9.33955971e+000	9.28696408e-002
9.67311541e+000	9.42338408e-002
1.00066711e+001	9.55980408e-002
1.03402268e+001	9.69622408e-002
1.06737825e+001	9.83264408e-002
1.10073382e+001	9.96906408e-002
1.13408939e+001	1.01054841e-001
1.16744496e+001	1.02419041e-001
1.20080053e+001	1.03783241e-001
1.23415610e+001	1.05147441e-001
1.26751167e+001	1.06511641e-001
1.30086724e+001	1.07875841e-001
1.33422282e+001	1.09240041e-001
1.36757839e+001	1.10604241e-001
1.40093396e+001	1.11968441e-001
1.43428953e+001	1.13332641e-001
1.46764510e+001	1.14696841e-001
1.50100067e+001	1.16061041e-001
1.53435624e+001	1.17738853e-001
1.56771181e+001	1.19568289e-001
1.60106738e+001	1.21397724e-001
1.63442295e+001	1.23227160e-001
1.66777852e+001	1.25056596e-001
1.70113409e+001	1.26886032e-001
1.73448966e+001	1.28715467e-001
1.76784523e+001	1.30544903e-001
1.80120080e+001	1.32374339e-001
1.83455637e+001	1.34203774e-001
1.86791194e+001	1.36033210e-001
1.90126751e+001	1.37862646e-001
1.93462308e+001	1.39692082e-001
1.96797865e+001	1.41521517e-001
2.00133422e+001	1.43350953e-001
2.03468979e+001	1.45180389e-001
2.06804536e+001	1.47009825e-001
2.10140093e+001	1.48839260e-001
2.13475650e+001	1.50668696e-001
2.16811207e+001	1.52498132e-001
2.20146765e+001	1.54327567e-001
2.23482322e+001	1.56157003e-001
2.26817879e+001	1.57986439e-001
2.30153436e+001	1.59815875e-001
2.33488993e+001	1.61645310e-001
2.36824550e+001	1.63474746e-001
2.40160107e+001	1.65304182e-001
2.43495664e+001	1.68416895e-001
2.46831221e+001	1.71939838e-001
2.50166778e+001	1.75462782e-001
2.53502335e+001	1.78985726e-001
2.56837892e+001	1.82508669e-001
2.60173449e+001	1.86031613e-001
2.63509006e+001	1.89554556e-001
2.66844563e+001	1.93077500e-001
2.70180120e+001	1.96600444e-001
2.73515677e+001	2.00123387e-001
2.76851234e+001	2.03646331e-001
2.80186791e+001	2.07169275e-001
2.83522348e+001	2.10692218e-001
2.86857905e+001	2.14215162e-001
2.90193462e+001	2.17738106e-001
2.93529019e+001	2.21261049e-001
2.96864576e+001	2.24783993e-001
3.00200133e+001	2.28306936e-001
3.03535690e+001	2.31779080e-001
3.06871247e+001	2.35208751e-001
3.10206805e+001	2.38638423e-001
3.13542362e+001	2.42068094e-001
3.16877919e+001	2.45497765e-001
3.20213476e+001	2.48927436e-001
3.23549033e+001	2.52357107e-001
3.26884590e+001	2.55786778e-001
3.30220147e+001	2.59216449e-001
3.33555704e+001	2.62646120e-001
3.36891261e+001	2.66075791e-001
3.40226818e+001	2.69505462e-001
3.43562375e+001	2.72935133e-001
3.46897932e+001	2.76364804e-001
3.50233489e+001	2.79794476e-001
3.53569046e+001	2.83224147e-001
3.56904603e+001	2.86653818e-001
3.60240160e+001	2.90083489e-001
3.63575717e+001	2.93513160e-001
3.66911274e+001	2.96942831e-001
3.70246831e+001	3.00372502e-001
3.73582388e+001	3.04301231e-001
3.76917945e+001	3.08579450e-001
3.80253502e+001	3.12857668e-001
3.83589059e+001	3.17135887e-001
3.86924616e+001	3.21414105e-001
3.90260173e+001	3.25692324e-001
3.93595730e+001	3.29970542e-001
3.96931288e+001	3.34248761e-001
4.00266845e+001	3.38526980e-001
4.03602402e+001	3.42805198e-001
4.06937959e+001	3.47083417e-001
4.10273516e+001	3.51361635e-001
4.13609073e+001	3.55639854e-001
4.16944630e+001	3.59918073e-001
4.20280187e+001	3.64196291e-001
4.23615744e+001	3.68474510e-001
4.26951301e+001	3.72752728e-001
4.30286858e+001	3.77030947e-001
4.33622415e+001	3.81197111e-001
4.36957972e+001	3.84699953e-001
4.40293529e+001	3.88202795e-001
4.43629086e+001	3.91705637e-001
4.46964643e+001	3.95208479e-001
4.50300200e+001	3.98711321e-001
4.53635757e+001	4.02214163e-001
4.56971314e+001	4.05717006e-001
4.60306871e+001	4.09219848e-001
4.63642428e+001	4.12722690e-001
4.66977985e+001	4.16225532e-001
4.70313542e+001	4.19728374e-001
4.73649099e+001	4.23231216e-001
4.76984656e+001	4.26734058e-001
4.80320213e+001	4.30236900e-001
4.83655771e+001	4.33739742e-001
4.86991328e+001	4.37242585e-001
4.90326885e+001	4.40745427e-001
4.93662442e+001	4.44248269e-001
4.96997999e+001	4.47226524e-001
5.00333556e+001	4.49778095e-001
5.03669113e+001	4.52329667e-001
5.07004670e+001	4.54881238e-001
5.10340227e+001	4.57432809e-001
5.13675784e+001	4.59984381e-001
5.17011341e+001	4.62535952e-001
5.20346898e+001	4.65087524e-001
5.23682455e+001	4.67639095e-001
5.27018012e+001	4.70190667e-001
5.30353569e+001	4.72742238e-001
5.33689126e+001	4.75293809e-001
5.37024683e+001	4.77845381e-001
5.40360240e+001	4.80396952e-001
5.43695797e+001	4.82948524e-001
5.47031354e+001	4.85500095e-001
5.50366911e+001	4.88051667e-001
5.53702468e+001	4.90603238e-001
5.57038025e+001	4.93154809e-001
5.60373582e+001	4.95706381e-001
5.63709139e+001	4.98257952e-001
5.67044696e+001	5.00809524e-001
5.70380254e+001	5.03361095e-001
5.73715811e+001	5.05912667e-001
5.77051368e+001	5.08464238e-001
5.80386925e+001	5.11015809e-001
5.83722482e+001	5.13567381e-001
5.87058039e+001	5.16118952e-001
5.90393596e+001	5.18670524e-001
5.93729153e+001	5.21222095e-001
5.97064710e+001	5.23773667e-001
6.00400267e+001	5.26325238e-001
6.03735824e+001	5.28876809e-001
6.07071381e+001	5.30798901e-001
6.10406938e+001	5.31842436e-001
6.13742495e+001	5.32885971e-001
6.17078052e+001	5.33929506e-001
6.20413609e+001	5.34973041e-001
6.23749166e+001	5.36016576e-001
6.27084723e+001	5.37060110e-001
6.30420280e+001	5.38103645e-001
6.33755837e+001	5.39147180e-001
6.37091394e+001	5.40190715e-001
6.40426951e+001	5.41234250e-001
6.43762508e+001	5.42277785e-001
6.47098065e+001	5.43321319e-001
6.50433622e+001	5.44364854e-001
6.53769179e+001	5.45408389e-001
6.57104736e+001	5.46451924e-001
6.60440294e+001	5.47495459e-001
6.63775851e+001	5.48538994e-001
6.67111408e+001	5.49582528e-001
6.70446965e+001	5.50626063e-001
6.73782522e+001	5.51669598e-001
6.77118079e+001	5.52713133e-001
6.80453636e+001	5.53756668e-001
6.83789193e+001	5.54800203e-001
6.87124750e+001	5.55843737e-001
6.90460307e+001	5.56887272e-001
6.93795864e+001	5.57935239e-001
6.97131421e+001	5.59022012e-001
7.00466978e+001	5.60108785e-001
7.03802535e+001	5.61195558e-001
7.07138092e+001	5.62282332e-001
7.10473649e+001	5.63369105e-001
7.13809206e+001	5.64455878e-001
7.17144763e+001	5.65542651e-001
7.20480320e+001	5.66629424e-001
7.23815877e+001	5.67716198e-001
7.27151434e+001	5.68802971e-001
7.30486991e+001	5.69889744e-001
7.33822548e+001	5.70976517e-001
7.37158105e+001	5.72063291e-001
7.40493662e+001	5.73150064e-001
7.43829219e+001	5.74236837e-001
7.47164777e+001	5.75280858e-001
7.50500334e+001	5.75997622e-001
7.53835891e+001	5.76714387e-001
7.57171448e+001	5.77431151e-001
7.60507005e+001	5.78147916e-001
7.63842562e+001	5.78864680e-001
7.67178119e+001	5.79581445e-001
7.70513676e+001	5.80298209e-001
7.73849233e+001	5.81014974e-001
7.77184790e+001	5.81731738e-001
7.80520347e+001	5.82448503e-001
7.83855904e+001	5.83165268e-001
7.87191461e+001	5.83882032e-001
7.90527018e+001	5.84598797e-001
7.93862575e+001	5.85315561e-001
7.97198132e+001	5.86032326e-001
8.00533689e+001	5.86749090e-001
8.03869246e+001	5.87465855e-001
8.07204803e+001	5.88182619e-001
8.10540360e+001	5.88899384e-001
8.13875917e+001	5.89616148e-001
8.17211474e+001	5.90332913e-001
8.20547031e+001	5.91049677e-001
8.23882588e+001	5.91766442e-001
8.27218145e+001	5.92483206e-001
8.30553702e+001	5.93199971e-001
8.33889260e+001	5.93916735e-001
8.37224817e+001	5.94633500e-001
8.40560374e+001	5.95350265e-001
8.43895931e+001	5.96067029e-001
8.47231488e+001	5.96783794e-001
8.50567045e+001	5.97500558e-001
8.53902602e+001	5.98217323e-001
8.57238159e+001	5.98832135e-001
8.60573716e+001	5.99232104e-001
8.63909273e+001	5.99632072e-001
8.67244830e+001	6.00032041e-001
8.70580387e+001	6.00432010e-001
8.73915944e+001	6.00831978e-001
8.77251501e+001	6.01231947e-001
8.80587058e+001	6.01631916e-001
8.83922615e+001	6.02031884e-001
8.87258172e+001	6.02431853e-001
8.90593729e+001	6.02831822e-001
8.93929286e+001	6.03231790e-001
8.97264843e+001	6.03631759e-001
9.00600400e+001	6.04031728e-001
9.03935957e+001	6.04431696e-001
9.07271514e+001	6.04831665e-001
9.10607071e+001	6.05231634e-001
9.13942628e+001	6.05631602e-001
9.17278185e+001	6.06031571e-001
9.20613742e+001	6.06431540e-001
9.23949300e+001	6.06831508e-001
9.27284857e+001	6.07231477e-001
9.30620414e+001	6.07631446e-001
9.33955971e+001	6.08031414e-001
9.37291528e+001	6.08431383e-001
9.40627085e+001	6.08831352e-001
9.43962642e+001	6.09231320e-001
9.47298199e+001	6.09631289e-001
9.50633756e+001	6.10031258e-001
9.53969313e+001	6.10431226e-001
9.57304870e+001	6.10831195e-001
9.60640427e+001	6.11231164e-001
9.63975984e+001	6.11631132e-001
9.67311541e+001	6.12031101e-001
9.70647098e+001	6.12431070e-001
9.73982655e+001	6.12831038e-001
9.77318212e+001	6.13231007e-001
9.80653769e+001	6.13439120e-001
9.83989326e+001	6.13557656e-001
9.87324883e+001	6.13676191e-001
9.90660440e+001	6.13794727e-001
9.93995997e+001	6.13913262e-001
9.97331554e+001	6.14031798e-001
1.00066711e+002	6.14150333e-001
1.00400267e+002	6.14268869e-001
1.00733823e+002	6.14387404e-001
1.01067378e+002	6.14505940e-001
1.01400934e+002	6.14624475e-001
1.01734490e+002	6.14743011e-001
1.02068045e+002	6.14861546e-001
1.02401601e+002	6.14980082e-001
1.02735157e+002	6.15098617e-001
1.03068712e+002	6.15217153e-001
1.03402268e+002	6.15335688e-001
1.03735824e+002	6.15454224e-001
1.04069380e+002	6.15572759e-001
1.04402935e+002	6.15691295e-001
1.04736491e+002	6.15809831e-001
1.05070047e+002	6.15928366e-001
1.05403602e+002	6.16046902e-001
1.05737158e+002	6.16161131e-001
1.06070714e+002	6.16240156e-001
1.06404270e+002	6.16319182e-001
1.06737825e+002	6.16398207e-001
1.07071381e+002	6.16477232e-001
1.07404937e+002	6.16556258e-001
1.07738492e+002	6.16635283e-001
1.08072048e+002	6.16714309e-001
1.08405604e+002	6.16793334e-001
1.08739159e+002	6.16872360e-001
1.09072715e+002	6.16951385e-001
1.09406271e+002	6.17030411e-001
1.09739827e+002	6.17109436e-001
1.10073382e+002	6.17188462e-001
1.10406938e+002	6.17267487e-001
1.10740494e+002	6.17346513e-001
1.11074049e+002	6.17425538e-001
1.11407605e+002	6.17504564e-001
1.11741161e+002	6.17583589e-001
1.12074716e+002	6.17662614e-001
1.12408272e+002	6.17741640e-001
1.12741828e+002	6.17820665e-001
1.13075384e+002	6.17899691e-001
1.13408939e+002	6.17959283e-001
1.13742495e+002	6.17993279e-001
1.14076051e+002	6.18027275e-001
1.14409606e+002	6.18061271e-001
1.14743162e+002	6.18095267e-001
1.15076718e+002	6.18129263e-001
1.15410274e+002	6.18163258e-001
1.15743829e+002	6.18197254e-001
1.16077385e+002	6.18231250e-001
1.16410941e+002	6.18265246e-001
1.16744496e+002	6.18299242e-001
1.17078052e+002	6.18333238e-001
1.17411608e+002	6.18367234e-001
1.17745163e+002	6.18401229e-001
1.18078719e+002	6.18435225e-001
1.18412275e+002	6.18469221e-001
1.18745831e+002	6.18503217e-001
1.19079386e+002	6.18537213e-001
1.19412942e+002	6.18571209e-001
1.19746498e+002	6.18605205e-001
1.20080053e+002	6.18639201e-001
1.20413609e+002	6.18673196e-001
1.20747165e+002	6.18707192e-001
1.21080720e+002	6.18741188e-001
1.21414276e+002	6.18775184e-001
1.21747832e+002	6.18809180e-001
1.22081388e+002	6.18843176e-001
1.22414943e+002	6.18877172e-001
1.22748499e+002	6.18911167e-001
1.23082055e+002	6.18945163e-001
1.23415610e+002	6.18979159e-001
1.23749166e+002	6.19013155e-001
1.24082722e+002	6.19047151e-001
1.24416278e+002	6.19079666e-001
1.24749833e+002	6.19101999e-001
1.25083389e+002	6.19124331e-001
1.25416945e+002	6.19146663e-001
1.25750500e+002	6.19168995e-001
1.26084056e+002	6.19191327e-001
1.26417612e+002	6.19213659e-001
1.26751167e+002	6.19235991e-001
1.27084723e+002	6.19258324e-001
1.27418279e+002	6.19280656e-001
1.27751835e+002	6.19302988e-001
1.28085390e+002	6.19325320e-001
1.28418946e+002	6.19347652e-001
1.28752502e+002	6.19369984e-001
1.29086057e+002	6.19392316e-001
1.29419613e+002	6.19414649e-001
1.29753169e+002	6.19436981e-001
1.30086724e+002	6.19459313e-001
1.30420280e+002	6.19481645e-001
1.30753836e+002	6.19503977e-001
1.31087392e+002	6.19526309e-001
1.31420947e+002	6.19548642e-001
1.31754503e+002	6.19570974e-001
1.32088059e+002	6.19591236e-001
1.32421614e+002	6.19585941e-001
1.32755170e+002	6.19580645e-001
1.33088726e+002	6.19575350e-001
1.33422282e+002	6.19570054e-001
1.33755837e+002	6.19564759e-001
1.34089393e+002	6.19559463e-001
1.34422949e+002	6.19554167e-001
1.34756504e+002	6.19548872e-001
1.35090060e+002	6.19543576e-001
1.35423616e+002	6.19538281e-001
1.35757171e+002	6.19532985e-001
1.36090727e+002	6.19527690e-001
1.36424283e+002	6.19522394e-001
1.36757839e+002	6.19517098e-001
1.37091394e+002	6.19511803e-001
1.37424950e+002	6.19506507e-001
1.37758506e+002	6.19501212e-001
1.38092061e+002	6.19495916e-001
1.38425617e+002	6.19490621e-001
1.38759173e+002	6.19485325e-001
1.39092728e+002	6.19480029e-001
1.39426284e+002	6.19474734e-001
1.39759840e+002	6.19469438e-001
1.40093396e+002	6.19464143e-001
1.40426951e+002	6.19458847e-001
1.40760507e+002	6.19453552e-001
1.41094063e+002	6.19448256e-001
