% Column 0: Length, cm
% Column 1: B.n, Tesla
0.00000000e+000	6.32373958e-001	
1.80120080e-001	6.32375117e-001	
3.60240160e-001	6.32376276e-001	
5.40360240e-001	6.32377435e-001	
7.20480320e-001	6.32378594e-001	
9.00600400e-001	6.32379753e-001	
1.08072048e+000	6.32380912e-001	
1.26084056e+000	6.32382071e-001	
1.44096064e+000	6.32383230e-001	
1.62108072e+000	6.32384388e-001	
1.80120080e+000	6.32385547e-001	
1.98132088e+000	6.32386706e-001	
2.16144096e+000	6.32387865e-001	
2.34156104e+000	6.32389024e-001	
2.52168112e+000	6.32390183e-001	
2.70180120e+000	6.32391342e-001	
2.88192128e+000	6.32392501e-001	
3.06204136e+000	6.32393660e-001	
3.24216144e+000	6.32394819e-001	
3.42228152e+000	6.32395978e-001	
3.60240160e+000	6.32397137e-001	
3.78252168e+000	6.32398296e-001	
3.96264176e+000	6.32399454e-001	
4.14276184e+000	6.32400613e-001	
4.32288192e+000	6.32401772e-001	
4.50300200e+000	6.32402931e-001	
4.68312208e+000	6.32404090e-001	
4.86324216e+000	6.32405249e-001	
5.04336224e+000	6.32406408e-001	
5.22348232e+000	6.32407567e-001	
5.40360240e+000	6.32408726e-001	
5.58372248e+000	6.32409885e-001	
5.76384256e+000	6.32411044e-001	
5.94396264e+000	6.32412203e-001	
6.12408272e+000	6.32413361e-001	
6.30420280e+000	6.32414520e-001	
6.48432288e+000	6.32415679e-001	
6.66444296e+000	6.32416838e-001	
6.84456304e+000	6.32417997e-001	
7.02468312e+000	6.32419156e-001	
7.20480320e+000	6.32420315e-001	
7.38492328e+000	6.32421474e-001	
7.56504336e+000	6.32422633e-001	
7.74516344e+000	6.32423792e-001	
7.92528352e+000	6.32424951e-001	
8.10540360e+000	6.32426110e-001	
8.28552368e+000	6.32427269e-001	
8.46564376e+000	6.32428427e-001	
8.64576384e+000	6.32429586e-001	
8.82588392e+000	6.32430745e-001	
9.00600400e+000	6.32431904e-001	
9.18612408e+000	6.32433063e-001	
9.36624416e+000	6.32434222e-001	
9.54636424e+000	6.32435381e-001	
9.72648432e+000	6.32436540e-001	
9.90660440e+000	6.32437699e-001	
1.00867245e+001	6.32438858e-001	
1.02668446e+001	6.32440017e-001	
1.04469646e+001	6.32441176e-001	
1.06270847e+001	6.32442334e-001	
1.08072048e+001	6.32443493e-001	
1.09873249e+001	6.32444652e-001	
1.11674450e+001	6.32445811e-001	
1.13475650e+001	6.32446970e-001	
1.15276851e+001	6.32448129e-001	
1.17078052e+001	6.32449288e-001	
1.18879253e+001	6.32450447e-001	
1.20680454e+001	6.32451606e-001	
1.22481654e+001	6.32452765e-001	
1.24282855e+001	6.32453924e-001	
1.26084056e+001	6.32455083e-001	
1.27885257e+001	6.32456242e-001	
1.29686458e+001	6.32457400e-001	
1.31487658e+001	6.32458559e-001	
1.33288859e+001	6.32459718e-001	
1.35090060e+001	6.32460877e-001	
1.36891261e+001	6.32462036e-001	
1.38692462e+001	6.32463195e-001	
1.40493662e+001	6.32464354e-001	
1.42294863e+001	6.32465513e-001	
1.44096064e+001	6.32466672e-001	
1.45897265e+001	6.32467831e-001	
1.47698466e+001	6.32468990e-001	
1.49499666e+001	6.32470149e-001	
1.51300867e+001	6.32471307e-001	
1.53102068e+001	6.32472466e-001	
1.54903269e+001	6.32473625e-001	
1.56704470e+001	6.32474784e-001	
1.58505670e+001	6.32475943e-001	
1.60306871e+001	6.32477102e-001	
1.62108072e+001	6.32478261e-001	
1.63909273e+001	6.32479420e-001	
1.65710474e+001	6.32480579e-001	
1.67511674e+001	6.32481738e-001	
1.69312875e+001	6.32482897e-001	
1.71114076e+001	6.32487701e-001	
1.72915277e+001	6.32493626e-001	
1.74716478e+001	6.32499551e-001	
1.76517678e+001	6.32505476e-001	
1.78318879e+001	6.32511402e-001	
1.80120080e+001	6.32517327e-001	
1.81921281e+001	6.32523252e-001	
1.83722482e+001	6.32529177e-001	
1.85523682e+001	6.32535103e-001	
1.87324883e+001	6.32541028e-001	
1.89126084e+001	6.32546953e-001	
1.90927285e+001	6.32552878e-001	
1.92728486e+001	6.32558803e-001	
1.94529686e+001	6.32564729e-001	
1.96330887e+001	6.32570654e-001	
1.98132088e+001	6.32576579e-001	
1.99933289e+001	6.32582504e-001	
2.01734490e+001	6.32588430e-001	
2.03535690e+001	6.32594355e-001	
2.05336891e+001	6.32600280e-001	
2.07138092e+001	6.32606205e-001	
2.08939293e+001	6.32612130e-001	
2.10740494e+001	6.32618056e-001	
2.12541694e+001	6.32623981e-001	
2.14342895e+001	6.32629906e-001	
2.16144096e+001	6.32635831e-001	
2.17945297e+001	6.32641757e-001	
2.19746498e+001	6.32647682e-001	
2.21547698e+001	6.32653607e-001	
2.23348899e+001	6.32659532e-001	
2.25150100e+001	6.32665457e-001	
2.26951301e+001	6.32671383e-001	
2.28752502e+001	6.32677308e-001	
2.30553702e+001	6.32683233e-001	
2.32354903e+001	6.32689158e-001	
2.34156104e+001	6.32695084e-001	
2.35957305e+001	6.32701009e-001	
2.37758506e+001	6.32706934e-001	
2.39559706e+001	6.32712859e-001	
2.41360907e+001	6.32718784e-001	
2.43162108e+001	6.32724710e-001	
2.44963309e+001	6.32730635e-001	
2.46764510e+001	6.32736560e-001	
2.48565710e+001	6.32742485e-001	
2.50366911e+001	6.32748411e-001	
2.52168112e+001	6.32754336e-001	
2.53969313e+001	6.32760261e-001	
2.55770514e+001	6.32766186e-001	
2.57571714e+001	6.32772111e-001	
2.59372915e+001	6.32778037e-001	
2.61174116e+001	6.32783962e-001	
2.62975317e+001	6.32789436e-001	
2.64776518e+001	6.32794741e-001	
2.66577718e+001	6.32800045e-001	
2.68378919e+001	6.32805349e-001	
2.70180120e+001	6.32810654e-001	
2.71981321e+001	6.32815958e-001	
2.73782522e+001	6.32821262e-001	
2.75583722e+001	6.32826566e-001	
