-1905.1692201056428 6172.093023255814
-1868.6990606850065 6034.883720930233
-1871.9436411004085 5993.023255813953
-1831.8883099500465 5986.0465116279065
-1794.9072635579246 5981.395348837209
-1686.9039651999333 6004.651162790698
-1569.6509237792488 6027.906976744186
-1517.1550467267382 6048.837209302325
-1372.2065536939217 6058.13953488372
-1316.663280671144 6069.767441860465
-1181.0362341356151 6060.46511627907
-1107.0472525633973 6058.13953488372
-974.5124166447572 6046.511627906977
-764.9232773249837 6027.906976744186
-576.9168718181597 6009.302325581395
-385.8003298357987 5997.674418604651
-176.1484500107549 5995.3488372093025
5.763163555534447 5995.3488372093025
224.65582351394596 5990.697674418605
437.4447286025006 6002.325581395349
607.0681660651544 6013.9534883720935
819.9108487296539 6039.53488372093
989.543249121632 6053.488372093023
1106.7783646836688 6072.093023255814
1196.183584693707 6069.767441860466
1294.874399483735 6076.7441860465115
1378.1310499772935 6079.069767441861
1495.267573316762 6072.093023255814
1578.4256315877528 6048.837209302325
1713.9809746886872 6020.930232558139
1763.286048901742 6013.9534883720935
1812.6449006907433 6020.930232558139
1855.8641458925886 6034.883720930233
1880.7093859795887 6081.395348837209
1915.0105165037403 6181.395348837209
