0.00000000e+000	6.15559360e-001	
1.33422282e-001	6.15559254e-001	
2.66844563e-001	6.15559148e-001	
4.00266845e-001	6.15559042e-001	
5.33689126e-001	6.15558936e-001	
6.67111408e-001	6.15558830e-001	
8.00533689e-001	6.15558724e-001	
9.33955971e-001	6.15558618e-001	
1.06737825e+000	6.15558512e-001	
1.20080053e+000	6.15558406e-001	
1.33422282e+000	6.15558300e-001	
1.46764510e+000	6.15558194e-001	
1.60106738e+000	6.15558088e-001	
1.73448966e+000	6.15557982e-001	
1.86791194e+000	6.15557876e-001	
2.00133422e+000	6.15557770e-001	
2.13475650e+000	6.15557664e-001	
2.26817879e+000	6.15557558e-001	
2.40160107e+000	6.15557452e-001	
2.53502335e+000	6.15557346e-001	
2.66844563e+000	6.15557240e-001	
2.80186791e+000	6.15557134e-001	
2.93529019e+000	6.15557028e-001	
3.06871247e+000	6.15556922e-001	
3.20213476e+000	6.15556817e-001	
3.33555704e+000	6.15556711e-001	
3.46897932e+000	6.15556605e-001	
3.60240160e+000	6.15556499e-001	
3.73582388e+000	6.15556393e-001	
3.86924616e+000	6.15556287e-001	
4.00266845e+000	6.15556181e-001	
4.13609073e+000	6.15556075e-001	
4.26951301e+000	6.15555969e-001	
4.40293529e+000	6.15555863e-001	
4.53635757e+000	6.15555757e-001	
4.66977985e+000	6.15555651e-001	
4.80320213e+000	6.15555545e-001	
4.93662442e+000	6.15555439e-001	
5.07004670e+000	6.15555333e-001	
5.20346898e+000	6.15555227e-001	
5.33689126e+000	6.15555121e-001	
5.47031354e+000	6.15555015e-001	
5.60373582e+000	6.15554909e-001	
5.73715811e+000	6.15554803e-001	
5.87058039e+000	6.15554697e-001	
6.00400267e+000	6.15554591e-001	
6.13742495e+000	6.15554485e-001	
6.27084723e+000	6.15554379e-001	
6.40426951e+000	6.15554273e-001	
6.53769179e+000	6.15554168e-001	
6.67111408e+000	6.15554062e-001	
6.80453636e+000	6.15553956e-001	
6.93795864e+000	6.15553850e-001	
7.07138092e+000	6.15553744e-001	
7.20480320e+000	6.15553638e-001	
7.33822548e+000	6.15553532e-001	
7.47164777e+000	6.15553426e-001	
7.60507005e+000	6.15553320e-001	
7.73849233e+000	6.15553214e-001	
7.87191461e+000	6.15553108e-001	
8.00533689e+000	6.15553002e-001	
8.13875917e+000	6.15552896e-001	
8.27218145e+000	6.15552790e-001	
8.40560374e+000	6.15552684e-001	
8.53902602e+000	6.15552578e-001	
8.67244830e+000	6.15552472e-001	
8.80587058e+000	6.15552366e-001	
8.93929286e+000	6.15551709e-001	
9.07271514e+000	6.15550655e-001	
9.20613742e+000	6.15549601e-001	
9.33955971e+000	6.15548547e-001	
9.47298199e+000	6.15547494e-001	
9.60640427e+000	6.15546440e-001	
9.73982655e+000	6.15545386e-001	
9.87324883e+000	6.15544332e-001	
1.00066711e+001	6.15543278e-001	
1.01400934e+001	6.15542225e-001	
1.02735157e+001	6.15541171e-001	
1.04069380e+001	6.15540117e-001	
1.05403602e+001	6.15539063e-001	
1.06737825e+001	6.15538009e-001	
1.08072048e+001	6.15536956e-001	
1.09406271e+001	6.15535902e-001	
1.10740494e+001	6.15534848e-001	
1.12074716e+001	6.15533794e-001	
1.13408939e+001	6.15532741e-001	
1.14743162e+001	6.15531687e-001	
1.16077385e+001	6.15530633e-001	
1.17411608e+001	6.15529579e-001	
1.18745831e+001	6.15528525e-001	
1.20080053e+001	6.15527472e-001	
1.21414276e+001	6.15526418e-001	
1.22748499e+001	6.15525364e-001	
1.24082722e+001	6.15524310e-001	
1.25416945e+001	6.15523256e-001	
1.26751167e+001	6.15522203e-001	
1.28085390e+001	6.15521149e-001	
1.29419613e+001	6.15520095e-001	
1.30753836e+001	6.15519041e-001	
1.32088059e+001	6.15517987e-001	
1.33422282e+001	6.15516934e-001	
1.34756504e+001	6.15515880e-001	
1.36090727e+001	6.15514826e-001	
1.37424950e+001	6.15513772e-001	
1.38759173e+001	6.15512718e-001	
1.40093396e+001	6.15511665e-001	
1.41427618e+001	6.15510611e-001	
1.42761841e+001	6.15509557e-001	
1.44096064e+001	6.15508503e-001	
1.45430287e+001	6.15507449e-001	
1.46764510e+001	6.15506396e-001	
1.48098732e+001	6.15505342e-001	
1.49432955e+001	6.15504288e-001	
1.50767178e+001	6.15503234e-001	
1.52101401e+001	6.15502180e-001	
1.53435624e+001	6.15501127e-001	
1.54769847e+001	6.15500073e-001	
1.56104069e+001	6.15499019e-001	
1.57438292e+001	6.15497965e-001	
1.58772515e+001	6.15496911e-001	
1.60106738e+001	6.15495858e-001	
1.61440961e+001	6.15494804e-001	
1.62775183e+001	6.15493750e-001	
1.64109406e+001	6.15492696e-001	
1.65443629e+001	6.15491642e-001	
1.66777852e+001	6.15490589e-001	
1.68112075e+001	6.15489535e-001	
1.69446298e+001	6.15488481e-001	
1.70780520e+001	6.15487427e-001	
1.72114743e+001	6.15486374e-001	
1.73448966e+001	6.15485320e-001	
1.74783189e+001	6.15484266e-001	
1.76117412e+001	6.15483212e-001	
1.77451634e+001	6.15482636e-001	
1.78785857e+001	6.15482117e-001	
1.80120080e+001	6.15481599e-001	
1.81454303e+001	6.15480560e-001	
1.82788526e+001	6.15479203e-001	
1.84122748e+001	6.15477845e-001	
1.85456971e+001	6.15476499e-001	
1.86791194e+001	6.15475528e-001	
1.88125417e+001	6.15474557e-001	
1.89459640e+001	6.15473587e-001	
1.90793863e+001	6.15472616e-001	
1.92128085e+001	6.15471645e-001	
1.93462308e+001	6.15470674e-001	
1.94796531e+001	6.15469703e-001	
1.96130754e+001	6.15468732e-001	
1.97464977e+001	6.15467761e-001	
1.98799199e+001	6.15466790e-001	
2.00133422e+001	6.15465820e-001	
2.01467645e+001	6.15464849e-001	
2.02801868e+001	6.15463878e-001	
2.04136091e+001	6.15462907e-001	
2.05470314e+001	6.15461936e-001	
2.06804536e+001	6.15460965e-001	
2.08138759e+001	6.15459994e-001	
2.09472982e+001	6.15459023e-001	
2.10807205e+001	6.15458052e-001	
2.12141428e+001	6.15457082e-001	
2.13475650e+001	6.15456111e-001	
2.14809873e+001	6.15455140e-001	
2.16144096e+001	6.15454169e-001	
2.17478319e+001	6.15453198e-001	
2.18812542e+001	6.15452227e-001	
2.20146765e+001	6.15451256e-001	
2.21480987e+001	6.15450285e-001	
2.22815210e+001	6.15449314e-001	
2.24149433e+001	6.15448344e-001	
2.25483656e+001	6.15447373e-001	
2.26817879e+001	6.15446402e-001	
2.28152101e+001	6.15445431e-001	
2.29486324e+001	6.15444460e-001	
2.30820547e+001	6.15443489e-001	
2.32154770e+001	6.15442518e-001	
2.33488993e+001	6.15441547e-001	
2.34823215e+001	6.15440577e-001	
2.36157438e+001	6.15439606e-001	
2.37491661e+001	6.15438635e-001	
2.38825884e+001	6.15437664e-001	
2.40160107e+001	6.15436693e-001	
2.41494330e+001	6.15435722e-001	
2.42828552e+001	6.15434751e-001	
2.44162775e+001	6.15433780e-001	
2.45496998e+001	6.15432809e-001	
2.46831221e+001	6.15431839e-001	
2.48165444e+001	6.15430868e-001	
2.49499666e+001	6.15429897e-001	
2.50833889e+001	6.15428926e-001	
2.52168112e+001	6.15427955e-001	
2.53502335e+001	6.15426984e-001	
2.54836558e+001	6.15426013e-001	
2.56170781e+001	6.15425042e-001	
2.57505003e+001	6.15424072e-001	
2.58839226e+001	6.15423101e-001	
2.60173449e+001	6.15422130e-001	
2.61507672e+001	6.15421159e-001	
2.62841895e+001	6.15420188e-001	
2.64176117e+001	6.15419217e-001	
2.65510340e+001	6.15418246e-001	
2.66844563e+001	6.15417275e-001	
2.68178786e+001	6.15416304e-001	
2.69513009e+001	6.15415334e-001	
2.70847231e+001	6.15414363e-001	
2.72181454e+001	6.15413392e-001	
2.73515677e+001	6.15412421e-001	
2.74849900e+001	6.15411450e-001	
2.76184123e+001	6.15410479e-001	
2.77518346e+001	6.15409508e-001	
2.78852568e+001	6.15408537e-001	
2.80186791e+001	6.15407566e-001	
2.81521014e+001	6.15406596e-001	
2.82855237e+001	6.15405625e-001	
2.84189460e+001	6.15404654e-001	
2.85523682e+001	6.15403683e-001	
2.86857905e+001	6.15402712e-001	
2.88192128e+001	6.15401741e-001	
2.89526351e+001	6.15400770e-001	
2.90860574e+001	6.15399799e-001	
2.92194797e+001	6.15398829e-001	
2.93529019e+001	6.15397858e-001	
2.94863242e+001	6.15396887e-001	
2.96197465e+001	6.15395916e-001	
2.97531688e+001	6.15394945e-001	
2.98865911e+001	6.15393974e-001	
3.00200133e+001	6.15393003e-001	
3.01534356e+001	6.15392032e-001	
3.02868579e+001	6.15391061e-001	
3.04202802e+001	6.15390091e-001	
3.05537025e+001	6.15389120e-001	
3.06871247e+001	6.15388149e-001	
3.08205470e+001	6.15387178e-001	
3.09539693e+001	6.15386207e-001	
3.10873916e+001	6.15385236e-001	
3.12208139e+001	6.15384265e-001	
3.13542362e+001	6.15383294e-001	
3.14876584e+001	6.15382324e-001	
3.16210807e+001	6.15381344e-001	
3.17545030e+001	6.15379837e-001	
3.18879253e+001	6.15378331e-001	
3.20213476e+001	6.15376825e-001	
3.21547698e+001	6.15375318e-001	
3.22881921e+001	6.15373812e-001	
3.24216144e+001	6.15372306e-001	
3.25550367e+001	6.15370799e-001	
3.26884590e+001	6.15369293e-001	
3.28218813e+001	6.15367786e-001	
3.29553035e+001	6.15366280e-001	
3.30887258e+001	6.15364774e-001	
3.32221481e+001	6.15363267e-001	
3.33555704e+001	6.15361761e-001	
3.34889927e+001	6.15360255e-001	
3.36224149e+001	6.15358748e-001	
3.37558372e+001	6.15357242e-001	
3.38892595e+001	6.15355736e-001	
3.40226818e+001	6.15354229e-001	
3.41561041e+001	6.15352723e-001	
3.42895264e+001	6.15351217e-001	
3.44229486e+001	6.15349710e-001	
3.45563709e+001	6.15348204e-001	
3.46897932e+001	6.15346698e-001	
3.48232155e+001	6.15345191e-001	
3.49566378e+001	6.15343685e-001	
3.50900600e+001	6.15342179e-001	
3.52234823e+001	6.15340672e-001	
3.53569046e+001	6.15339166e-001	
3.54903269e+001	6.15337660e-001	
3.56237492e+001	6.15336153e-001	
3.57571714e+001	6.15334647e-001	
3.58905937e+001	6.15333140e-001	
3.60240160e+001	6.15331634e-001	
3.61574383e+001	6.15330128e-001	
3.62908606e+001	6.15328621e-001	
3.64242829e+001	6.15327115e-001	
3.65577051e+001	6.15325609e-001	
3.66911274e+001	6.15323909e-001	
3.68245497e+001	6.15322175e-001	
3.69579720e+001	6.15320441e-001	
3.70913943e+001	6.15318707e-001	
3.72248165e+001	6.15316974e-001	
3.73582388e+001	6.15315240e-001	
3.74916611e+001	6.15313506e-001	
3.76250834e+001	6.15311772e-001	
3.77585057e+001	6.15310038e-001	
3.78919280e+001	6.15308304e-001	
3.80253502e+001	6.15306570e-001	
3.81587725e+001	6.15304836e-001	
3.82921948e+001	6.15303102e-001	
3.84256171e+001	6.15301369e-001	
3.85590394e+001	6.15299635e-001	
3.86924616e+001	6.15297901e-001	
3.88258839e+001	6.15296167e-001	
3.89593062e+001	6.15294433e-001	
3.90927285e+001	6.15292699e-001	
3.92261508e+001	6.15290965e-001	
3.93595730e+001	6.15289231e-001	
3.94929953e+001	6.15287497e-001	
3.96264176e+001	6.15285763e-001	
3.97598399e+001	6.15284030e-001	
3.98932622e+001	6.15282296e-001	
4.00266845e+001	6.15280562e-001	
4.01601067e+001	6.15278828e-001	
4.02935290e+001	6.15277094e-001	
4.04269513e+001	6.15275360e-001	
4.05603736e+001	6.15273626e-001	
4.06937959e+001	6.15271892e-001	
4.08272181e+001	6.15270158e-001	
4.09606404e+001	6.15268424e-001	
4.10940627e+001	6.15266691e-001	
4.12274850e+001	6.15264751e-001	
4.13609073e+001	6.15262490e-001	
4.14943296e+001	6.15260230e-001	
4.16277518e+001	6.15257969e-001	
4.17611741e+001	6.15255709e-001	
4.18945964e+001	6.15253448e-001	
4.20280187e+001	6.15251188e-001	
4.21614410e+001	6.15248928e-001	
4.22948632e+001	6.15246667e-001	
