-1912.4112669996891 6693.023255813953
-1841.5413848323333 6681.395348837209
-1844.7321876717892 6653.488372093023
-1817.090513635603 6625.581395348837
-1789.457802528741 6595.3488372093025
-1688.2304787399314 6460.46511627907
-1565.492124572767 6306.976744186047
-1491.9512894667655 6188.372093023256
-1378.193790482564 6104.6511627906975
-1279.7449747842918 6048.837209302325
-1178.1591338225098 6006.976744186047
-1110.4710915652859 5969.767441860466
-968.6775496546279 5960.46511627907
-796.1321972322476 5930.232558139534
-580.2779703147778 5937.209302325581
-367.5249169435215 5939.53488372093
-170.17913908076162 5944.186046511628
11.750400344176796 5948.837209302325
221.40228016921992 5946.511627906977
424.91455340710854 5951.162790697675
631.4652596859396 5944.186046511628
841.1171395109827 5941.860465116279
979.9887664619137 5974.418604651162
1115.7323310786592 5995.3488372093025
1180.5343100934533 6009.302325581395
1322.5608881665435 6060.46511627907
1384.4319892922872 6113.9534883720935
1483.4185807500176 6197.674418604651
1591.8162479982798 6323.2558139534885
1718.7313272305746 6453.488372093023
1790.2375773799558 6606.976744186047
1805.7792968283175 6639.53488372093
1879.8668706231028 6662.790697674419
1879.8668706231028 6662.790697674419
1855.335333062454 6697.674418604651
1917.0540643896848 6711.627906976744
